tag_id,datetime,stap_id,type,lat,lon,j,pressure_tag,label,altitude,surface_pressure,surface_pressure_norm,sunset,sunrise
18LX,2017-06-20T00:00:00Z,1,most_likely,48.9,17.05,1,1001,,138.7786155606417,995.30671875,1001.5790095461931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T00:30:00Z,1,most_likely,48.9,17.05,1,1001,,138.7786155606417,995.30671875,1001.5790095461931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T01:00:00Z,1,most_likely,48.9,17.05,1,1001,,137.8685425447123,995.1796875,1001.4519782961931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T01:30:00Z,1,most_likely,48.9,17.05,1,1001,,137.8685425447123,995.1796875,1001.4519782961931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T02:00:00Z,1,most_likely,48.9,17.05,1,1001,,134.8441641601384,994.809765625,1001.0820564211931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T02:30:00Z,1,most_likely,48.9,17.05,1,1001,,134.8441641601384,994.809765625,1001.0820564211931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T03:00:00Z,1,most_likely,48.9,17.05,1,1001,,132.68218540309402,994.54296875,1000.8152595461931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T03:30:00Z,1,most_likely,48.9,17.05,1,1001,,132.68218540309402,994.54296875,1000.8152595461931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T04:00:00Z,1,most_likely,48.9,17.05,1,1000,,138.36274093821743,994.23203125,1000.5043220461931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T04:30:00Z,1,most_likely,48.9,17.05,1,1000,,138.36274093821743,994.23203125,1000.5043220461931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T05:00:00Z,1,most_likely,48.9,17.05,1,1001,,127.24165649658087,993.99875,1000.2710407961931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T05:30:00Z,1,most_likely,48.9,17.05,1,1001,,127.24165649658087,993.99875,1000.2710407961931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T06:00:00Z,1,most_likely,48.9,17.05,1,1000,,133.1444595149295,993.76515625,1000.0374470461932,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T06:30:00Z,1,most_likely,48.9,17.05,1,1000,,133.1444595149295,993.76515625,1000.0374470461932,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T07:00:00Z,1,most_likely,48.9,17.05,1,1000,,133.50992179829603,993.838515625,1000.1108064211932,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T07:30:00Z,1,most_likely,48.9,17.05,1,1000,,133.50992179829603,993.838515625,1000.1108064211932,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T08:00:00Z,1,most_likely,48.9,17.05,1,1000,,130.17246946467128,993.499375,999.7716657961931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T08:30:00Z,1,most_likely,48.9,17.05,1,1000,,130.17246946467128,993.499375,999.7716657961931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T09:00:00Z,1,most_likely,48.9,17.05,1,999,,135.20788433786353,993.107734375,999.3800251711931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T09:30:00Z,1,most_likely,48.9,17.05,1,999,,135.20788433786353,993.107734375,999.3800251711931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T10:00:00Z,1,most_likely,48.9,17.05,1,999,,130.51604866848146,992.607109375,998.8794001711932,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T10:30:00Z,1,most_likely,48.9,17.05,1,999,,130.51604866848146,992.607109375,998.8794001711932,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T11:00:00Z,1,most_likely,48.9,17.05,1,998,,135.26294673175767,992.16671875,998.4390095461931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T11:30:00Z,1,most_likely,48.9,17.05,1,998,,135.26294673175767,992.16671875,998.4390095461931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T12:00:00Z,1,most_likely,48.9,17.05,1,998,,130.06318613923696,991.6046875,997.8769782961931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T12:30:00Z,1,most_likely,48.9,17.05,1,997,,138.99903026436078,991.6046875,997.8769782961931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T13:00:00Z,1,most_likely,48.9,17.05,1,997,,130.99894678109655,990.726875,996.9991657961931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T13:30:00Z,1,most_likely,48.9,17.05,1,997,,130.99894678109655,990.726875,996.9991657961931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T14:00:00Z,1,most_likely,48.9,17.05,1,996,,135.83528192810346,990.275703125,996.5479939211931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T14:30:00Z,1,most_likely,48.9,17.05,1,996,,135.83528192810346,990.275703125,996.5479939211931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T15:00:00Z,1,most_likely,48.9,17.05,1,995,,139.4317373798031,989.6803125,995.9526032961932,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T15:30:00Z,1,most_likely,48.9,17.05,1,995,,139.4317373798031,989.6803125,995.9526032961932,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T16:00:00Z,1,most_likely,48.9,17.05,1,995,,133.22123516541012,988.988984375,995.2612751711931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T16:30:00Z,1,most_likely,48.9,17.05,1,995,,133.22123516541012,988.988984375,995.2612751711931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T17:00:00Z,1,most_likely,48.9,17.05,1,995,,133.19114181116137,988.97265625,995.2449470461931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T17:30:00Z,1,most_likely,48.9,17.05,1,995,,133.19114181116137,988.97265625,995.2449470461931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T18:00:00Z,1,most_likely,48.9,17.05,1,995,,134.53117588057506,989.08,995.3522907961932,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T18:30:00Z,1,most_likely,48.9,17.05,1,995,,134.53117588057506,989.08,995.3522907961932,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T19:00:00Z,1,most_likely,48.9,17.05,1,995,,133.84182330583047,988.95609375,995.2283845461932,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T19:30:00Z,1,most_likely,48.9,17.05,1,995,,133.84182330583047,988.95609375,995.2283845461932,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T20:00:00Z,1,most_likely,48.9,17.05,1,996,,129.59090894148488,989.430625,995.7029157961931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T20:30:00Z,1,most_likely,48.9,17.05,1,996,,129.59090894148488,989.430625,995.7029157961931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T21:00:00Z,1,most_likely,48.9,17.05,1,996,,130.54113186306697,989.49828125,995.7705720461931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T21:30:00Z,1,most_likely,48.9,17.05,1,996,,130.54113186306697,989.49828125,995.7705720461931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T22:00:00Z,1,most_likely,48.9,17.05,1,996,,132.54565264095976,989.7090625,995.9813532961931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T22:30:00Z,1,most_likely,48.9,17.05,1,996,,132.54565264095976,989.7090625,995.9813532961931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T23:00:00Z,1,most_likely,48.9,17.05,1,996,,132.94182757967772,989.75765625,996.0299470461931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-20T23:30:00Z,1,most_likely,48.9,17.05,1,996,,132.94182757967772,989.75765625,996.0299470461931,2017-06-20T18:59:04Z,2017-06-20T02:47:46Z
18LX,2017-06-21T00:00:00Z,1,most_likely,48.9,17.05,1,996,,136.07935733685255,990.118359375,996.3906501711931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T00:30:00Z,1,most_likely,48.9,17.05,1,996,,136.07935733685255,990.118359375,996.3906501711931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T01:00:00Z,1,most_likely,48.9,17.05,1,996,,136.8770192789366,990.2025,996.4747907961931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T01:30:00Z,1,most_likely,48.9,17.05,1,996,,136.8770192789366,990.2025,996.4747907961931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T02:00:00Z,1,most_likely,48.9,17.05,1,996,,138.3198879770548,990.36015625,996.6324470461932,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T02:30:00Z,1,most_likely,48.9,17.05,1,997,,129.65226482930518,990.36015625,996.6324470461932,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T03:00:00Z,1,most_likely,48.9,17.05,1,996,,140.74366850163682,990.6246875,996.8969782961932,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T03:30:00Z,1,most_likely,48.9,17.05,1,996,,140.74366850163682,990.6246875,996.8969782961932,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T04:00:00Z,1,most_likely,48.9,17.05,1,997,,135.1942569371222,990.97625,997.2485407961932,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T04:30:00Z,1,most_likely,48.9,17.05,1,997,,135.1942569371222,990.97625,997.2485407961932,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T05:00:00Z,1,most_likely,48.9,17.05,1,998,,129.58062641530665,991.3353125,997.6076032961931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T05:30:00Z,1,most_likely,48.9,17.05,1,998,,129.58062641530665,991.3353125,997.6076032961931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T06:00:00Z,1,most_likely,48.9,17.05,1,998,,132.83816696142898,991.72203125,997.9943220461931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T06:30:00Z,1,most_likely,48.9,17.05,1,998,,132.83816696142898,991.72203125,997.9943220461931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T07:00:00Z,1,most_likely,48.9,17.05,1,998,,134.51778993042498,991.9571875,998.2294782961932,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T07:30:00Z,1,most_likely,48.9,17.05,1,998,,134.51778993042498,991.9571875,998.2294782961932,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T08:00:00Z,1,most_likely,48.9,17.05,1,998,,136.74584071114032,992.2365625,998.5088532961931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T08:30:00Z,1,most_likely,48.9,17.05,1,998,,136.74584071114032,992.2365625,998.5088532961931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T09:00:00Z,1,most_likely,48.9,17.05,1,999,,125.29041649425137,991.95796875,998.2302595461931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T09:30:00Z,1,most_likely,48.9,17.05,1,998,,134.0795912447031,991.95796875,998.2302595461931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T10:00:00Z,1,most_likely,48.9,17.05,1,998,,133.8048392030741,991.946015625,998.2183064211931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T10:30:00Z,1,most_likely,48.9,17.05,1,998,,133.8048392030741,991.946015625,998.2183064211931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T11:00:00Z,1,most_likely,48.9,17.05,1,998,,132.6861621656596,991.83625,998.1085407961931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T11:30:00Z,1,most_likely,48.9,17.05,1,998,,132.6861621656596,991.83625,998.1085407961931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T12:00:00Z,1,most_likely,48.9,17.05,1,997,,138.02275181234168,991.453125,997.7254157961931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T12:30:00Z,1,most_likely,48.9,17.05,1,997,,138.02275181234168,991.453125,997.7254157961931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T13:00:00Z,1,most_likely,48.9,17.05,1,997,,134.55070576395906,991.06984375,997.3421345461932,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T13:30:00Z,1,most_likely,48.9,17.05,1,996,,143.4340669410461,991.06984375,997.3421345461932,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T14:00:00Z,1,most_likely,48.9,17.05,1,996,,139.625521516879,990.64765625,996.9199470461931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T14:30:00Z,1,most_likely,48.9,17.05,1,996,,139.625521516879,990.64765625,996.9199470461931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T15:00:00Z,1,most_likely,48.9,17.05,1,997,,128.8872536571456,990.43671875,996.7090095461931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T15:30:00Z,1,most_likely,48.9,17.05,1,996,,137.7725565490544,990.43671875,996.7090095461931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T16:00:00Z,1,most_likely,48.9,17.05,1,996,,138.1843147322978,990.4703125,996.7426032961931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T16:30:00Z,1,most_likely,48.9,17.05,1,996,,138.1843147322978,990.4703125,996.7426032961931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T17:00:00Z,1,most_likely,48.9,17.05,1,996,,137.45574042884496,990.379609375,996.6519001711931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T17:30:00Z,1,most_likely,48.9,17.05,1,996,,137.45574042884496,990.379609375,996.6519001711931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T18:00:00Z,1,most_likely,48.9,17.05,1,996,,141.44707011125843,990.81171875,997.0840095461931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T18:30:00Z,1,most_likely,48.9,17.05,1,997,,132.6245451043221,990.81171875,997.0840095461931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T19:00:00Z,1,most_likely,48.9,17.05,1,997,,132.19090623495845,990.7240625,996.9963532961931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T19:30:00Z,1,most_likely,48.9,17.05,1,997,,132.19090623495845,990.7240625,996.9963532961931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T20:00:00Z,1,most_likely,48.9,17.05,1,997,,138.70603184016667,991.421640625,997.6939314211932,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T20:30:00Z,1,most_likely,48.9,17.05,1,998,,130.0116677634565,991.421640625,997.6939314211932,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T21:00:00Z,1,most_likely,48.9,17.05,1,998,,132.75750241555443,991.69296875,997.9652595461931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T21:30:00Z,1,most_likely,48.9,17.05,1,999,,124.12952890942645,991.69296875,997.9652595461931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T22:00:00Z,1,most_likely,48.9,17.05,1,998,,132.08564840112882,991.59015625,997.8624470461931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T22:30:00Z,1,most_likely,48.9,17.05,1,998,,132.08564840112882,991.59015625,997.8624470461931,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T23:00:00Z,1,most_likely,48.9,17.05,1,998,,132.1757437470634,991.5765625,997.8488532961932,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-21T23:30:00Z,1,most_likely,48.9,17.05,1,998,,132.1757437470634,991.5765625,997.8488532961932,2017-06-21T18:59:17Z,2017-06-21T02:47:57Z
18LX,2017-06-22T00:00:00Z,1,most_likely,48.9,17.05,1,998,,133.3665550929726,991.6990625,997.9713532961931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T00:30:00Z,1,most_likely,48.9,17.05,1,998,,133.3665550929726,991.6990625,997.9713532961931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T01:00:00Z,1,most_likely,48.9,17.05,1,998,,132.91688192573608,991.62953125,997.9018220461932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T01:30:00Z,1,most_likely,48.9,17.05,1,998,,132.91688192573608,991.62953125,997.9018220461932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T02:00:00Z,1,most_likely,48.9,17.05,1,998,,130.27334462900362,991.310625,997.5829157961931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T02:30:00Z,1,most_likely,48.9,17.05,1,998,,130.27334462900362,991.310625,997.5829157961931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T03:00:00Z,1,most_likely,48.9,17.05,1,998,,130.234537706915,991.29578125,997.5680720461932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T03:30:00Z,1,most_likely,48.9,17.05,1,998,,130.234537706915,991.29578125,997.5680720461932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T04:00:00Z,1,most_likely,48.9,17.05,1,998,,132.33488879223736,991.5571875,997.8294782961932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T04:30:00Z,1,most_likely,48.9,17.05,1,999,,123.82381968870297,991.5571875,997.8294782961932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T05:00:00Z,1,most_likely,48.9,17.05,1,999,,124.0072077871939,991.65015625,997.9224470461932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T05:30:00Z,1,most_likely,48.9,17.05,1,999,,124.0072077871939,991.65015625,997.9224470461932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T06:00:00Z,1,most_likely,48.9,17.05,1,998,,133.21227708844694,991.78328125,998.0555720461931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T06:30:00Z,1,most_likely,48.9,17.05,1,999,,124.53157877373447,991.78328125,998.0555720461931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T07:00:00Z,1,most_likely,48.9,17.05,1,999,,130.09816844372588,992.459375,998.7316657961932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T07:30:00Z,1,most_likely,48.9,17.05,1,999,,130.09816844372588,992.459375,998.7316657961932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T08:00:00Z,1,most_likely,48.9,17.05,1,998,,136.75972434565068,992.2584375,998.5307282961932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T08:30:00Z,1,most_likely,48.9,17.05,1,999,,127.97497740495638,992.2584375,998.5307282961932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T09:00:00Z,1,most_likely,48.9,17.05,1,998,,133.933304286956,991.96984375,998.2421345461931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T09:30:00Z,1,most_likely,48.9,17.05,1,998,,133.933304286956,991.96984375,998.2421345461931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T10:00:00Z,1,most_likely,48.9,17.05,1,998,,130.4075902190188,991.600625,997.8729157961932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T10:30:00Z,1,most_likely,48.9,17.05,1,998,,130.4075902190188,991.600625,997.8729157961932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T11:00:00Z,1,most_likely,48.9,17.05,1,997,,134.36535082193222,991.07359375,997.3458845461931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T11:30:00Z,1,most_likely,48.9,17.05,1,998,,125.45238338328289,991.07359375,997.3458845461931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T12:00:00Z,1,most_likely,48.9,17.05,1,997,,129.68232311856372,990.571015625,996.8433064211931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T12:30:00Z,1,most_likely,48.9,17.05,1,996,,138.63033455760018,990.571015625,996.8433064211931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T13:00:00Z,1,most_likely,48.9,17.05,1,996,,134.70955495487453,990.1490625,996.4213532961932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T13:30:00Z,1,most_likely,48.9,17.05,1,996,,134.70955495487453,990.1490625,996.4213532961932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T14:00:00Z,1,most_likely,48.9,17.05,1,996,,128.78634069856315,989.50015625,995.7724470461932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T14:30:00Z,1,most_likely,48.9,17.05,1,995,,137.7740655937898,989.50015625,995.7724470461932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T15:00:00Z,1,most_likely,48.9,17.05,1,995,,134.63729678574572,989.15671875,995.4290095461931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T15:30:00Z,1,most_likely,48.9,17.05,1,995,,134.63729678574572,989.15671875,995.4290095461931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T16:00:00Z,1,most_likely,48.9,17.05,1,995,,128.85794793971564,988.5159375,994.7882282961931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T16:30:00Z,1,most_likely,48.9,17.05,1,994,,137.8565665355226,988.5159375,994.7882282961931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T17:00:00Z,1,most_likely,48.9,17.05,1,994,,136.47969393504314,988.3515625,994.6238532961931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T17:30:00Z,1,most_likely,48.9,17.05,1,994,,136.47969393504314,988.3515625,994.6238532961931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T18:00:00Z,1,most_likely,48.9,17.05,1,994,,134.93122759530905,988.148515625,994.4208064211931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T18:30:00Z,1,most_likely,48.9,17.05,1,994,,134.93122759530905,988.148515625,994.4208064211931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T19:00:00Z,1,most_likely,48.9,17.05,1,994,,132.33587480673873,987.8684375,994.1407282961932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T19:30:00Z,1,most_likely,48.9,17.05,1,995,,123.39189720811251,987.8684375,994.1407282961932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T20:00:00Z,1,most_likely,48.9,17.05,1,994,,133.84372815524995,987.97796875,994.2502595461931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T20:30:00Z,1,most_likely,48.9,17.05,1,994,,133.84372815524995,987.97796875,994.2502595461931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T21:00:00Z,1,most_likely,48.9,17.05,1,994,,131.44327926986676,987.64640625,993.9186970461932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T21:30:00Z,1,most_likely,48.9,17.05,1,994,,131.44327926986676,987.64640625,993.9186970461932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T22:00:00Z,1,most_likely,48.9,17.05,1,993,,139.02779985436501,987.48625,993.7585407961932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T22:30:00Z,1,most_likely,48.9,17.05,1,993,,139.02779985436501,987.48625,993.7585407961932,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T23:00:00Z,1,most_likely,48.9,17.05,1,993,,134.67271728965977,986.98375,993.2560407961931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-22T23:30:00Z,1,most_likely,48.9,17.05,1,993,,134.67271728965977,986.98375,993.2560407961931,2017-06-22T18:59:27Z,2017-06-22T02:48:12Z
18LX,2017-06-23T00:00:00Z,1,most_likely,48.9,17.05,1,993,,133.4865380937951,986.84609375,993.1183845461932,2017-06-23T18:59:34Z,2017-06-23T02:48:28Z
18LX,2017-06-23T00:30:00Z,1,most_likely,48.9,17.05,1,993,,133.4865380937951,986.84609375,993.1183845461932,2017-06-23T18:59:34Z,2017-06-23T02:48:28Z
18LX,2017-06-23T01:00:00Z,1,most_likely,48.9,17.05,1,992,,137.40569039168005,986.29640625,992.5686970461932,2017-06-23T18:59:34Z,2017-06-23T02:48:28Z
18LX,2017-06-23T01:30:00Z,1,most_likely,48.9,17.05,1,992,,137.40569039168005,986.29640625,992.5686970461932,2017-06-23T18:59:34Z,2017-06-23T02:48:28Z
18LX,2017-06-23T02:00:00Z,1,most_likely,48.9,17.05,1,997,discard,87.60729139962763,985.601640625,991.8739314211931,2017-06-23T18:59:34Z,2017-06-23T02:48:28Z
18LX,2017-06-23T02:30:00Z,1,most_likely,48.9,17.05,1,996,discard,96.319656481341,985.601640625,991.8739314211931,2017-06-23T18:59:34Z,2017-06-23T02:48:28Z
18LX,2017-06-23T03:00:00Z,1,most_likely,48.9,17.05,1,994,discard,110.84826413717327,985.279296875,991.5515876711931,2017-06-23T18:59:34Z,2017-06-23T02:48:28Z
18LX,2017-06-23T03:30:00Z,1,most_likely,48.9,17.05,1,995,discard,102.11217474599913,985.279296875,991.5515876711931,2017-06-23T18:59:34Z,2017-06-23T02:48:28Z
18LX,2017-06-23T04:00:00Z,1,most_likely,48.9,17.05,1,995,discard,98.09153717831866,984.8503125,991.1226032961931,2017-06-23T18:59:34Z,2017-06-23T02:48:28Z
